master_person_id,preferred_entity_id,preferred_entity_type,lead_id,contact_id,email,normalized_email,account_id,first_name,last_name,title,job_persona,job_level,source_entity_types,has_lead_record,has_contact_record,is_connected_pair,broken_conversion_link_flag,duplicate_email_flag,shared_mailbox_flag,entity_resolution_confidence
MP00000000000095,003DemRA8JvRkPTSZh,Contact,,003DemRA8JvRkPTSZh,john.garcia@manninggroup.com,john.garcia@manninggroup.com,001pxYyhIKHQI7CRBs,John,Garcia,,,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000096,003E7Y7bvuSznOG61H,Contact,,003E7Y7bvuSznOG61H,mark.lin@burkemartinezandriggs.com,mark.lin@burkemartinezandriggs.com,001Ybd3Bh4ZucCkJYy,Mark,Lin,,Security Operations,,Contact,False,True,False,False,False,False,1.0
MP00000000000097,003EGKSWhU73lLlIXh,Contact,,003EGKSWhU73lLlIXh,tracy.chang@ferrellriceandmaddox.com,tracy.chang@ferrellriceandmaddox.com,001xavU07zUHLnnBbu,Tracy,Chang,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000098,003EMKdnSa5O5ZDNwU,Contact,"00QMwMtd7YlQVjrztf,00QyKdPis05yZuCo6i",003EMKdnSa5O5ZDNwU,erika.williams@hughes-schroeder.com,erika.williams@hughes-schroeder.com,001zKG5mSoyPstUeC9,Erika,Williams,Security Operations Manager,Security Leadership,Manager,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000099,003ETXv66DORgxLS12,Contact,,003ETXv66DORgxLS12,mariah.miller@higginsstricklandandmartin.com,mariah.miller@higginsstricklandandmartin.com,0013Vpazov026aO0Tg,Mariah,Miller,Security Analyst,Security Operations,,Contact,False,True,False,False,False,False,1.0
MP00000000000100,003EUsVXLXHl2BpSOZ,Contact,,003EUsVXLXHl2BpSOZ,joe.wilson@washingtonryanandcummings.com,joe.wilson@washingtonryanandcummings.com,001uQO001xtSV2ceN5,Joe,Wilson,,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000101,003EurHi0W3VcMZb5j,Contact,,003EurHi0W3VcMZb5j,natasha.decker@rossllc.com,natasha.decker@rossllc.com,001jQzW52TdimuPGtk,Natasha,Decker,Information Security Manager,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000102,003F8fr9ompgDgiCXP,Contact,00QkgLagUoFPiEJvhn,003F8fr9ompgDgiCXP,mary.riley@sanchezltd.com,mary.riley@sanchezltd.com,001PKY6gob2I4ndZ4s,Mary,Riley,,Security Operations,Individual Contributor,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000103,003FAbDbtJtgEQmEYP,Contact,,003FAbDbtJtgEQmEYP,loretta.potter@rodriguezllc.com,loretta.potter@rodriguezllc.com,0018GrgmolaHr8IRh1,Loretta,Potter,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000104,003FNhbxKl1Kvk3UQr,Contact,,003FNhbxKl1Kvk3UQr,john.caldwell@williams-cook.com,john.caldwell@williams-cook.com,0018EE5GXTeLYHteOt,John,Caldwell,,Security Operations,,Contact,False,True,False,False,False,False,1.0
MP00000000000105,003FT0qFhU6BJavoUK,Contact,,003FT0qFhU6BJavoUK,melissa.cannon@jackson-lawson.com,melissa.cannon@jackson-lawson.com,001Cr0uIamIsMCKEVm,Melissa,Cannon,Security Consultant,Partner / Channel,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000106,003FdPySAxavtBIn3T,Contact,,003FdPySAxavtBIn3T,lee.charles@wrightgarciaanddeleon.com,lee.charles@wrightgarciaanddeleon.com,00130pNIhsHFk6jOSL,Lee,Charles,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000107,003FgF6cW1GC7dDyQE,Contact,,003FgF6cW1GC7dDyQE,jeremy.roberts@gonzalezgroup.com,jeremy.roberts@gonzalezgroup.com,001ciuDCLFuMk9TsuZ,Jeremy,Roberts,Director of Cybersecurity,Security Leadership,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000108,003FjChEo6bTZEblLu,Contact,,003FjChEo6bTZEblLu,thomas.santana@yuinc.com,thomas.santana@yuinc.com,001EBqUhArQEPcyLas,Thomas,Santana,Security Research Engineer,Non-Prospect,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000109,003Fk6jOSL0IZbcNJO,Contact,,003Fk6jOSL0IZbcNJO,diana.foster@marshall-petersen.com,diana.foster@marshall-petersen.com,0016ygsij6X7Ok8R5W,Diana,Foster,Chief Security Officer,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000110,003GNElLR8abMh0X9z,Contact,,003GNElLR8abMh0X9z,joyce.arnold@smithplc.com,joyce.arnold@smithplc.com,001zuLWOefQrSO42uK,Joyce,Arnold,,Security Operations,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000111,003GP2MLjlQM3ScwS8,Contact,,003GP2MLjlQM3ScwS8,frank.gray@mitchellnelsonandflores.com,frank.gray@mitchellnelsonandflores.com,001Fvbgz7h6itCmDDB,Frank,Gray,VP Security,,,Contact,False,True,False,False,False,False,1.0
MP00000000000112,003GRzslHon1iCdzzG,Contact,,003GRzslHon1iCdzzG,tasha.valencia@walshllc.com,tasha.valencia@walshllc.com,001LAQvc1v9r86eNwX,Tasha,Valencia,,Security Executive,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000113,003GaZpfPYe5Dv3q6Q,Contact,,003GaZpfPYe5Dv3q6Q,amy.adkins@hickmanltd.com,amy.adkins@hickmanltd.com,001f7ZJ69PqcUDO4lK,Amy,Adkins,Threat Analyst,Security Operations,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000114,003Gkcw41C15Ii6HKC,Contact,,003Gkcw41C15Ii6HKC,brooke.leonard@woodhunterandpeterson.com,brooke.leonard@woodhunterandpeterson.com,001im2GNXX9WwHE4Fy,Brooke,Leonard,Security Consultant,Partner / Channel,,Contact,False,True,False,False,False,False,1.0
MP00000000000115,003GlNeE7d96hkIXmF,Contact,,003GlNeE7d96hkIXmF,william.peterson@johnson-doyle.com,william.peterson@johnson-doyle.com,001iwItCqpgrxMp1ju,William,Peterson,,Security Operations,,Contact,False,True,False,False,False,False,1.0
MP00000000000116,003HCi6ZECLjPXRLt9,Contact,,003HCi6ZECLjPXRLt9,melissa.white@carlson-cruz.com,melissa.white@carlson-cruz.com,001ioRRdzHzmA4KR1V,Melissa,White,Software Engineer,Non-Prospect,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000117,003HIkxsrIDuSm4a1T,Contact,,003HIkxsrIDuSm4a1T,daniel.yu@harris-walters.com,daniel.yu@harris-walters.com,001DN8pbWvTMVTucHY,Daniel,Yu,Director of Information Security,Security Leadership,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000118,003HVhssnTJns5NZcC,Contact,,003HVhssnTJns5NZcC,john.martinez@mccarthyinc.com,john.martinez@mccarthyinc.com,001ozlNAbMmKyRmUYd,John,Martinez,Information Security Manager,Security Management,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000119,003HmyMCVlbR1Jn7UC,Contact,,003HmyMCVlbR1Jn7UC,james.johnson@smith-bell.com,james.johnson@smith-bell.com,001VIhhWZwZcSH9gZU,James,Johnson,Cybersecurity Manager,,,Contact,False,True,False,False,False,False,1.0
MP00000000000120,003HqyARVDmyJI9Gpq,Contact,,003HqyARVDmyJI9Gpq,mike.moore@patton-jenkins.com,mike.moore@patton-jenkins.com,001JtVEFEtb6F7nvdE,Mike,Moore,Security Director,Security Leadership,,Contact,False,True,False,False,False,False,1.0
MP00000000000121,003Hzv2Pus6MDIUOhv,Contact,,003Hzv2Pus6MDIUOhv,andrea.williams@powellllc.com,andrea.williams@powellllc.com,001vNMQSOZM4OtBJTf,Andrea,Williams,Security Analyst,,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000122,003IAUYMAAcvCnQjEN,Contact,,003IAUYMAAcvCnQjEN,phyllis.manning@mitchell-jordan.com,phyllis.manning@mitchell-jordan.com,001E86PWtzjxUD0sRX,Phyllis,Manning,SecOps Manager,Security Management,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000123,003IE27AFTDF93RzM4,Contact,,003IE27AFTDF93RzM4,julie.rivera@orphan-enterprise.com,julie.rivera@orphan-enterprise.com,,Julie,Rivera,Chief Security Officer,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000124,003IH9DWwnVTsCFyFP,Contact,,003IH9DWwnVTsCFyFP,richard.brown@millerhernandezandreyes.com,richard.brown@millerhernandezandreyes.com,001RtsYh0OPk9pkjI7,Richard,Brown,Security Analyst,Security Operations,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000125,003IW2KN9Q6TzkFEC8,Contact,,003IW2KN9Q6TzkFEC8,michael.molina@spencer-lee.com,michael.molina@spencer-lee.com,001HGZpvr6SgYzV2am,Michael,Molina,Chief Information Security Officer,Security Executive,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000126,003IamIsMCKEVm3Vpa,Contact,,003IamIsMCKEVm3Vpa,thomas.pierce@nolan-flynn.com,thomas.pierce@nolan-flynn.com,001ILft9SGVZe8NBQv,Thomas,Pierce,,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000127,003IdakEAWJ1fGcn13,Contact,,003IdakEAWJ1fGcn13,daniel.graham@johnson-carlson.com,daniel.graham@johnson-carlson.com,0017tO4fJHS64k2k59,Daniel,Graham,,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000128,003IrAL7tQvqUCp8vC,Contact,00Q7IcY7MOkd5qpQ90,003IrAL7tQvqUCp8vC,steven.garcia@hallhintonandphillips.com,steven.garcia@hallhintonandphillips.com,001b5ZqlRtva1JyiNb,Steven,Garcia,,Security Management,Manager,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000129,003JDbwp6Q43N3DrvX,Contact,00QEA0EPvg7RLiGEnE,003JDbwp6Q43N3DrvX,joseph.barnes@howard.com,joseph.barnes@howard.com,001ioQaRY9AiexTgt2,Joseph,Barnes,Vice President Security,,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000130,003JHuD1L1jGBYHCWF,Contact,"00QEQu8VdwjHgEtINv,00Qv026aO0TgGoEd9S",003JHuD1L1jGBYHCWF,rachel.cooper@competitorsec.com,rachel.cooper@competitorsec.com,001Q0OsGFUsd37EgEK,Rachel,Cooper,Information Security Manager,,Manager,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000131,003Josy0cJGJ8j6B6k,Contact,,003Josy0cJGJ8j6B6k,chad.welch@jonesinc.com,chad.welch@jonesinc.com,001CtlRJoWcURYxPY8,Chad,Welch,,Non-Prospect,,Contact,False,True,False,False,False,False,1.0
MP00000000000132,003JwtAapnTB0iT2Cw,Contact,,003JwtAapnTB0iT2Cw,todd.lewis@jonesinc.com,todd.lewis@jonesinc.com,001nipuaUkxRFZXe1c,Todd,Lewis,Chief Security Officer,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000133,003K1URtbzEoC6nsgW,Contact,,003K1URtbzEoC6nsgW,rebecca.gardner@christensenplc.com,rebecca.gardner@christensenplc.com,001qpepgaxT82ExHgD,Rebecca,Gardner,,Security Operations,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000134,003KBP2pcBHUWi9o4J,Contact,,003KBP2pcBHUWi9o4J,wendy.rice@holmeswilliamsandwright.com,wendy.rice@holmeswilliamsandwright.com,001w6AQOfMXSfjSNTt,Wendy,Rice,Cybersecurity Manager,,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000135,003KMSzAnkiI0wzr2h,Contact,,003KMSzAnkiI0wzr2h,eric.spears@mcclainmillerandhenderson.com,eric.spears@mcclainmillerandhenderson.com,001YTH8xIZM1JRcore,Eric,Spears,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000136,003KVBO7iEGd50DF5k,Contact,,003KVBO7iEGd50DF5k,james.west@bryantgroup.com,james.west@bryantgroup.com,001gatwqilBIzbvfLu,James,West,Information Security Manager,Security Management,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000137,003L0xvNKFcTIsyhiI,Contact,,003L0xvNKFcTIsyhiI,tanner.anderson@house-glover.com,tanner.anderson@house-glover.com,001rNHu9GCLgR0OVSn,Tanner,Anderson,Director of Cybersecurity,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000138,003LjfP4tOPhRfINuh,Contact,,003LjfP4tOPhRfINuh,george.daniel@howellandsons.com,george.daniel@howellandsons.com,0012VbYqdSJeCwEJwp,George,Daniel,Security Director,,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000139,003M4HaC4Juv8skRLs,Contact,,003M4HaC4Juv8skRLs,angel.doyle@hernandezltd.com,angel.doyle@hernandezltd.com,001fGcn13Dce53Ic5t,Angel,Doyle,,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000140,003M4bnj6LAWohoNMd,Contact,,003M4bnj6LAWohoNMd,angela.cohen@diazinc.com,angela.cohen@diazinc.com,001ReIdHFJjuGhmKfF,Angela,Cohen,Cybersecurity Manager,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000141,003MGAzjKV65IgrHvz,Contact,,003MGAzjKV65IgrHvz,jeremy.whitehead@williams-cook.com,jeremy.whitehead@williams-cook.com,0018EE5GXTeLYHteOt,Jeremy,Whitehead,Threat Analyst,Security Operations,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000142,003MM5yAoguaOannOr,Contact,,003MM5yAoguaOannOr,melissa.burke@russell-daniels.com,melissa.burke@russell-daniels.com,001g2luCq1GNLLKv0M,Melissa,Burke,Director of Cybersecurity,,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000143,003MRz3FMrWELWZ8wz,Contact,"00QTKkwOc2pHd9PObQ,00QqnJMb3HNspYzCQj",003MRz3FMrWELWZ8wz,chelsea.singh@branchtorresandoliver.com,chelsea.singh@branchtorresandoliver.com,001YRsMfihslQFzixl,Chelsea,Singh,IT Security Manager,Security Operations,Manager,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000144,003MYkp3TC4lJy6o1q,Contact,00QtYPjJtmSCm9BZLp,003MYkp3TC4lJy6o1q,jodi.hancock@jensenltd.com,jodi.hancock@jensenltd.com,001GoEd9Sf53GRx8ff,Jodi,Hancock,,Security Executive,VP,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000145,003MdOayq0O1b1Oox8,Contact,,003MdOayq0O1b1Oox8,destiny.smith@wilkerson-day.com,destiny.smith@wilkerson-day.com,001ePut0SstzyshA6P,Destiny,Smith,Threat Analyst,Security Operations,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000146,003MlUzgNwCP2klyuj,Contact,,003MlUzgNwCP2klyuj,charles.ellis@green-wright.com,charles.ellis@green-wright.com,001QYXzENpOSWe9DyF,Charles,Ellis,VP Security,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000147,003MqOucMC694Xi1Xr,Contact,,003MqOucMC694Xi1Xr,jennifer.wagner@williamsandsons.com,jennifer.wagner@williamsandsons.com,001qWCA79ISjs8JHUd,Jennifer,Wagner,,Security Operations,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000148,003MsHarAJOCBnD3Xk,Contact,,003MsHarAJOCBnD3Xk,jill.rhodes@wattsrobinsonandnguyen.com,jill.rhodes@wattsrobinsonandnguyen.com,0012zMj518Y2bTu5X1,Jill,Rhodes,Director of Information Security,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000149,003NKzc5xJmBp4SFEQ,Contact,,003NKzc5xJmBp4SFEQ,cynthia.poole@williamsjohnsonandwright.com,cynthia.poole@williamsjohnsonandwright.com,001tTThRRk7GWSkhWq,Cynthia,Poole,SecOps Manager,Security Management,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000150,003NLbWphJeVmn1uj3,Contact,,003NLbWphJeVmn1uj3,janet.williams@rodriguezfigueroaandsanchez.com,janet.williams@rodriguezfigueroaandsanchez.com,001NbrnTP3fAbnFbmO,Janet,Williams,VP Security,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000151,003NS80TKIsEEKLQYE,Contact,,003NS80TKIsEEKLQYE,chris.mitchell@jackson-lawson.com,chris.mitchell@jackson-lawson.com,001Cr0uIamIsMCKEVm,Chris,Mitchell,,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000152,003NTjlib9MLLKobeW,Contact,,003NTjlib9MLLKobeW,daniel.tran@dyerpotterandmack.com,daniel.tran@dyerpotterandmack.com,001nuVxUZpfbH9vOWO,Daniel,Tran,Threat Analyst,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000153,003NUhkysUUHxRDi1a,Contact,00QTL4TOwkWolGc97K,003NUhkysUUHxRDi1a,nicole.davis@perryhayesandschultz.com,nicole.davis@perryhayesandschultz.com,0014I8IipmO50fSlqP,Nicole,Davis,IT Security Manager,Security Management,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000154,003NbrnTP3fAbnFbmO,Contact,00QgMXAdx9G81aSQHq,003NbrnTP3fAbnFbmO,george.broken@megaenterprise.com,george.broken@megaenterprise.com,001ZEOQpY7NEkXkSE4,George,Broken,Director of Cybersecurity,Security Leadership,Director,"Lead,Contact",True,True,True,True,True,False,0.9
MP00000000000155,003OBMWlsCDbkjR7D1,Contact,,003OBMWlsCDbkjR7D1,courtney.hill@schmidthansenandstewart.com,courtney.hill@schmidthansenandstewart.com,001xsyf348JkxisEdA,Courtney,Hill,Senior SOC Analyst,Security Operations,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000156,003OC56aMIgHFivepr,Contact,00Q7WJ4RLYpI3t2xjt,003OC56aMIgHFivepr,michael.ferguson@marshnelsonandwolfe.com,michael.ferguson@marshnelsonandwolfe.com,001FVr9Qh8yXv6UmFF,Michael,Ferguson,IT Security Manager,,Manager,"Lead,Contact",True,True,True,True,True,False,0.9
MP00000000000157,003OEyY6J8GFdJ5khY,Contact,00QtJiDrBixcfTLUxp,003OEyY6J8GFdJ5khY,kyle.rojas@smithinc.com,kyle.rojas@smithinc.com,001zuLWOefQrSO42uK,Kyle,Rojas,,,Individual Contributor,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000158,003OJQJeheqJoGWlQ9,Contact,,003OJQJeheqJoGWlQ9,derek.murray@walker-jones.com,derek.murray@walker-jones.com,001YHyNZQeRT0dfACL,Derek,Murray,Senior SOC Analyst,Security Operations,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000159,003OWEPGICJ3tWoxr0,Contact,,003OWEPGICJ3tWoxr0,amanda.ball@bakermasonandwhite.com,amanda.ball@bakermasonandwhite.com,001Lh8WvAwFv0Yg7NZ,Amanda,Ball,Chief Security Officer,Security Executive,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000160,003OfD28ynxALeId5D,Contact,,003OfD28ynxALeId5D,john.charles@turnerriggsandroman.com,john.charles@turnerriggsandroman.com,001xG7YXipN2Ig00rV,John,Charles,Security Director,,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000161,003OzuhPDKOzphKiF3,Contact,,003OzuhPDKOzphKiF3,joseph.bowers@bakermasonandwhite.com,joseph.bowers@bakermasonandwhite.com,001Lh8WvAwFv0Yg7NZ,Joseph,Bowers,,,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000162,003PH8UCiY5DCQSCon,Contact,,003PH8UCiY5DCQSCon,laura.valencia@millerhernandezandreyes.com,laura.valencia@millerhernandezandreyes.com,001RtsYh0OPk9pkjI7,Laura,Valencia,Director of Information Security,,,Contact,False,True,False,False,False,False,1.0
MP00000000000163,003PKuu8TBNEtRI3Mw,Contact,,003PKuu8TBNEtRI3Mw,samuel.holmes@meadowsplc.com,samuel.holmes@meadowsplc.com,0015qOpx4kysRoORaD,Samuel,Holmes,Software Engineer,Non-Prospect,,Contact,False,True,False,False,False,False,1.0
MP00000000000164,003PO0u0zhGEGcSc4H,Contact,,003PO0u0zhGEGcSc4H,brent.gray@orphan-enterprise.com,brent.gray@orphan-enterprise.com,,Brent,Gray,CISO,,,Contact,False,True,False,False,False,False,1.0
MP00000000000165,003PRQeNHpCq5QnuVd,Contact,"00QGF9IyDN8pbWvTMV,00QXeRzWGJk2mdcdwm","003PRQeNHpCq5QnuVd,003y4CqpIqK3yn9Ffc",stacy.miller@hayneshillandsmith.com,stacy.miller@hayneshillandsmith.com,001VHWGaub52Ztd26f,Stacy,Miller,Cyber Security Manager,Security Management,Director,"Lead,Contact",True,True,True,True,True,False,0.9
MP00000000000166,003PYJixTgGlWCjAzf,Contact,,003PYJixTgGlWCjAzf,omar.smith@hancockandsons.com,omar.smith@hancockandsons.com,001DXQsedBEmLtST18,Omar,Smith,,,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000167,003PhRfINuhR694fPF,Contact,"00Q3fKMDb6k3jgmlRS,00QcR9GLw4yWQdNuuI",003PhRfINuhR694fPF,elijah.martinez@combsplc.com,elijah.martinez@combsplc.com,001Wz5FYrsK9EjHvIH,Elijah,Martinez,Cyber Security Manager,Security Leadership,Director,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000168,003Pk1FYuhoIE9WVVI,Contact,,003Pk1FYuhoIE9WVVI,jesse.benson@harrellllc.com,jesse.benson@harrellllc.com,001RBT7qYHDBTq0Zf2,Jesse,Benson,SOC Analyst,Security Operations,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000169,003Q34A4VOJjeHSl0j,Contact,,003Q34A4VOJjeHSl0j,dennis.wilson@hendersonramirezandlewis.com,dennis.wilson@hendersonramirezandlewis.com,001NgAC72qFl41sNLj,Dennis,Wilson,,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000170,003QhbMnwuLmGWVmf0,Contact,,003QhbMnwuLmGWVmf0,elizabeth.rivera@lewis-murphy.com,elizabeth.rivera@lewis-murphy.com,0011fgUKx7tirfILLW,Elizabeth,Rivera,Director of Cybersecurity,Security Leadership,,Contact,False,True,False,False,False,False,1.0
MP00000000000171,003QlxwbQZ8i5hzcqt,Contact,,003QlxwbQZ8i5hzcqt,tracey.garcia@wellsinc.com,tracey.garcia@wellsinc.com,001gJSoFc1pDxj51I4,Tracey,Garcia,Cybersecurity Manager,,,Contact,False,True,False,False,False,False,1.0
MP00000000000172,003QvqUCp8vCLaQOaD,Contact,,003QvqUCp8vCLaQOaD,cindy.johnson@mcclainmillerandhenderson.com,cindy.johnson@mcclainmillerandhenderson.com,001YTH8xIZM1JRcore,Cindy,Johnson,Director of Information Security,Security Leadership,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000173,003R8T3kwmm0zoAEVV,Contact,,003R8T3kwmm0zoAEVV,scott.lewis@simmonsmeadowsandgriffin.com,scott.lewis@simmonsmeadowsandgriffin.com,001uY18it6mt78sREJ,Scott,Lewis,Threat Analyst,,,Contact,False,True,False,False,False,False,1.0
MP00000000000174,003RlPgZ8AFzVtCGEw,Contact,,003RlPgZ8AFzVtCGEw,russell.carpenter@stanleytuckerandlee.com,russell.carpenter@stanleytuckerandlee.com,001TYIKIuhvPU1S8Lv,Russell,Carpenter,,Non-Prospect,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000175,003RmBIxJh6aYZvzQz,Contact,,003RmBIxJh6aYZvzQz,gary.lawson@christensenplc.com,gary.lawson@christensenplc.com,001qpepgaxT82ExHgD,Gary,Lawson,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000176,003S3V0IvwNhBDG7Xk,Contact,,003S3V0IvwNhBDG7Xk,harry.smith@graygroup.com,harry.smith@graygroup.com,001W1GC7dDyQE4efLe,Harry,Smith,,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000177,003S3x27QIOeSbJwbB,Contact,00QBj30UbVmPB2vbFy,003S3x27QIOeSbJwbB,steven.castro@jonhsonllc.com,steven.castro@jonhsonllc.com,001gJSoFc1pDxj51I4,Steven,Castro,CISO,,C-Suite,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000178,003S4kA9ObCFYHkfdj,Contact,00QQYxIszxgnrdDqok,003S4kA9ObCFYHkfdj,kevin.ochoa@gonzalezgonzalezandmurphy.com,kevin.ochoa@gonzalezgonzalezandmurphy.com,001eoPni6JDWYlgAAC,Kevin,Ochoa,,,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000179,003SLy3W6UGBk0hopU,Contact,,003SLy3W6UGBk0hopU,christopher.lopez@woodhunterandpeterson.com,christopher.lopez@woodhunterandpeterson.com,001im2GNXX9WwHE4Fy,Christopher,Lopez,,Security Management,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000180,003SO9qzycRJlTnHW4,Contact,,003SO9qzycRJlTnHW4,selena.duncan@alvaradomillerandpatterson.com,selena.duncan@alvaradomillerandpatterson.com,001ioQaRY9AiexTgt2,Selena,Duncan,Senior SOC Analyst,,,Contact,False,True,False,False,False,False,1.0
