lead_id,email,first_name,last_name,title,company,job_persona,job_level,lead_status,lead_source,has_opted_out,email_bounced,mkto_lead_score,is_converted,converted_contact_id,phone,industry,true_entry_date,created_date,mql_date
00QPZ7AN1rSrpFAZ8f,tony.smith@salazarstricklandandsmith.com,Tony,Smith,,"Salazar, Strickland and Smith",Security Operations,Individual Contributor,Working,Webinar,False,False,39,False,,(619)946-7232,,2026-01-26 02:59:08,2026-05-15 03:00:00,
00QG5xLKX7JhVwP4Ay,heather.carlson@competitorsec.com,Heather,Carlson,Security Researcher,Allen-Thompson,Non-Prospect,Individual Contributor,Disqualified,Paid Search,False,False,-13,False,,001-379-714-5608x331,,2026-02-16 23:50:08,2026-05-15 03:00:00,
00QbJb6g5XT0pYv8pB,jared.brown@romeromarshallandsims.com,Jared,Brown,,"Romero, Marshall and Sims",Security Leadership,,Open,Webinar,False,False,78,False,,,Cybersecurity,2026-01-10 00:17:08,2026-05-15 03:00:00,
00QWkEfvHX7ts4fzMN,megan.pruitt@hoganltd.com,Megan,Pruitt,Vice President Security,Hogan Ltd,Security Executive,,Open,Executive Dinner,False,False,95,False,,222.300.5436x4597,Technology,2026-04-17 10:36:08,2026-04-17 10:36:08,
00Q4RIUHyRmfL2zqSH,anthony.robertson@williamsmedinaandmoore.com,Anthony,Robertson,IT Security Manager,"WILLIAMS, MEDINA AND MOORE",,,Converted,Referral,False,False,71,True,003pj9bnRn2BYjs71D,537-399-5635,Cybersecurity,2026-05-09 10:23:08,2026-05-15 03:00:00,2026-05-23 10:23:08
00Q9llGyJ3yqXwXAw5,robert.gonzalez@outlook.com,Robert,Gonzalez,,Perez-Young,Security Leadership,,MQL,Webinar,False,False,70,False,,917.497.0623,Technology,2026-01-13 02:29:08,2026-05-15 03:00:00,2026-01-16 14:29:08
00QHgZovR8YnqZCBKe,james.howard@brooks-ellis.com,James,Howard,Security Operations Manager,Brooks-Ellis,Security Management,Manager,Open,Enterprise Event,False,False,59,False,,835-420-9042x177,,2025-12-07 09:33:08,2026-05-15 03:00:00,
00Qp3bLAViyPtRsoXF,eric.norton@robinson-phillips.com,Eric,Norton,SecOps Manager,Robinson-Phillips,,,Working,Enterprise Event,False,False,73,False,,,Cybersecurity,2025-12-31 16:48:08,2026-05-15 03:00:00,
00QGTTpLVllOEhf6J6,jerry.jenkins@whiteheadlanenadtran.com,Jerry,Jenkins,Information Security Director,"Whitehead, Lane nad Tran",Security Leadership,Director,Converted,Paid Search,False,False,62,True,,573.497.7406x33569,Technology,2026-03-27 05:32:08,2026-05-15 03:00:00,
00Qb4I17lMlnv24LJ3,vickie.quinn@villanuevabutlerandwilliams.com,Vickie,Quinn,Senior Security Analyst,"Villanueva, Butler and Williams",Security Operations,,Converted,Webinar,False,False,63,True,003vlG3EL9565HyBhI,506.486.7177x31806,Cybersecurity,2026-04-30 10:38:08,2026-05-15 03:00:00,2026-05-09 11:38:08
00QoYlzw45Y4R0gGPt,christopher.castillo@phillips-holland.com,Christopher,Castillo,Vice President Information Security,Phillips-Holland,Security Executive,VP,Nurture,Executive Dinner,True,False,,False,,227-399-0772x6257,Cybersecurity,2026-02-16 07:13:08,2026-05-15 03:00:00,
00QgILs9VVRGc6tK3H,antonio.simmons@yahoo.com,Antonio,Simmons,Security Operations Manager,Barry-Cook,Security Management,Manager,Converted,Cold Outreach,False,False,76,True,0030FQcnClntSEJMcx,398-893-1950x850,Cybersecurity,2025-12-06 06:50:08,2026-05-15 03:00:00,2025-12-22 14:50:08
00Qs4O4ukyo4yjLMq5,michael.wong@marshall-williams.com,Michael,Wong,Director Security Operations,Marshall-Williams,,Director,SQL,Paid Search,False,False,55,False,,001-518-732-5381x793,Technology,2026-02-14 08:20:08,2026-05-15 03:00:00,2026-02-20 20:20:08
00QMyRBPnNh3Elu6pQ,rodney.brown@hurst-gordon.com,Rodney,Brown,VP & CISO,Hurst-Gordon,,C-Suite,MQL,Enterprise Event,False,False,85,False,,(757)378-8178x847,Cybersecurity,2026-04-09 18:02:08,2026-05-15 03:00:00,2026-04-24 21:02:08
00QDgoZlVXoMBiLc5V,christopher.myers@mcclain.com,Christopher,Myers,,Mcclain,Security Operations,,Working,Paid Search,True,False,21,False,,(441)512-4127,Finance,2026-03-02 06:25:08,2026-05-15 03:00:00,
00Qx6FnMuSbB0LrjHt,faith.huynh@cranejohnsonandbutler.com,Faith,Huynh,,"crane, johnson and butler",Security Operations,,Working,Webinar,False,False,32,False,,756.770.4310x3856,Finance,2026-05-21 15:40:08,2026-05-15 03:00:00,
00QxIYVhnMIeO46NrM,meagan.wallace@watkins-terry.com,Meagan,Wallace,Information Security Manager,Watkins-Terry,Security Management,,Working,Direct Inbound,False,False,63,False,,692-942-4375x4025,Finance,2026-04-21 06:03:08,2026-05-15 03:00:00,
00QrT7ypjTAscz209h,jennifer.mitchell@montgomeryandsons.com,Jennifer,Mitchell,Information Security Manager,Montgomery and Sons,Security Management,,Converted,Direct Inbound,False,False,68,True,003Smnlm2OM3HVzNni,(922)631-0592,Finance,2026-02-26 10:17:08,2026-05-15 03:00:00,2026-03-10 12:17:08
00QsZWMdnIjxGlBRxP,austin.stewart@lopez-hart.com,Austin,Stewart,,Lopez-Hart,Security Executive,VP,Converted,Paid Search,False,False,92,True,,(425)978-2841x067,,2026-02-14 10:08:08,2026-05-15 03:00:00,2026-02-21 21:08:08
00Qjn0w4KZDRrgI3jz,amy.romero@moore-cordova.com,Amy,Romero,Vice President Information Security,Moore-Cordova,Security Executive,,Open,Enterprise Event,False,False,85,False,,+1-347-649-2975x1702,Finance,2026-04-30 23:28:08,2026-05-15 03:00:00,
00Qc2DDVK9wBJBbEPv,sean.davis@moralesandsons.com,Sean,Davis,,MORALES AND SONS,Security Executive,,Working,Enterprise Event,False,False,77,False,,3939983430,Technology,2026-05-01 23:25:08,2026-05-01 23:25:08,
00QS6fLXa3zk0lrG4E,james.stewart@powersmillerandhunt.com,James,Stewart,Security Operations Manager,"Powers, Miller and Hunt",Security Management,,Nurture,Webinar,False,False,48,False,,+1-780-756-2656x504,Cybersecurity,2025-12-13 05:55:08,2026-05-15 03:00:00,
00Qi8MTbx4xcPRuX0W,christopher.luna@madden-sawyer.com,Christopher,Luna,SOC Analyst,MADDEN-SAWYER,Security Operations,Individual Contributor,SQL,Direct Inbound,False,False,,False,,567.642.6629x912,,2026-02-03 23:32:08,2026-05-15 03:00:00,2026-02-14 07:32:08
00QhVpkeJofeSTv4eK,matthew.fitzpatrick@mcneil-fox.com,Matthew,Fitzpatrick,IT Security Manager,Mcneil-Fox,,,Working,Enterprise Event,True,False,68,False,,,,2026-05-10 15:32:08,2026-05-15 03:00:00,
00QAQnSxMlYRERDTK1,robin.perry@aviladavisandortiz.com,Robin,Perry,Information Security Analyst,"avila, davis and ortiz",Security Operations,Individual Contributor,MQL,Paid Search,False,False,33,False,,+1-979-223-2648,Cybersecurity,2025-12-02 16:53:08,2026-05-15 03:00:00,2025-12-04 19:53:08
00Q9kNKLFrAZTGO8pU,anita.ford@davenport-torres.com,Anita,Ford,,davenport-torres,,,Open,Direct Inbound,False,False,64,False,,4029447146,,2026-02-05 19:50:08,2026-05-15 03:00:00,
00QV4RL7JTtwYwsEHU,trevor.arellano@newmanjohnsonandhubbard.com,Trevor,Arellano,,"Newman, Johnson and Hubbard",Security Executive,,Working,Paid Search,False,False,81,False,,+1-259-679-6471x589,Technology,2026-02-16 05:42:08,2026-05-15 03:00:00,
00QiUAbit9NyaXPkKl,luis.johns@periknsandsons.com,Luis,Johns,,Perikns and Sons,Security Operations,Individual Contributor,Working,Webinar,False,False,39,False,,,Cybersecurity,2026-01-10 12:23:08,2026-01-10 12:23:08,
00QEA0EPvg7RLiGEnE,joseph.barnes@howard.com,Joseph,Barnes,Vice President Security,Howard,,,Converted,Executive Dinner,False,False,85,True,003JDbwp6Q43N3DrvX,(704)748-1832x192,Technology,2026-03-03 21:14:08,2026-05-15 03:00:00,2026-03-08 02:14:08
00Q7WJ4RLYpI3t2xjt,michael.ferguson@marshnelsonandwolfe.com,Michael,Ferguson,IT Security Manager,"Marsh, Nelson and Wolfe",,Manager,Converted,Enterprise Event,False,False,72,True,,(520)428-4576x521,Finance,2026-03-20 22:28:08,2026-05-15 03:00:00,2026-04-01 10:28:08
00QTTmXrXAYaqibOVe,christina.guerra@walkerlopezandprince.com,Christina,Guerra,Senior Security Analyst,"Walker, Lopez and Prince  ",Security Operations,Individual Contributor,Working,Webinar,False,False,37,False,,488.916.7112x07545,Cybersecurity,2026-02-03 12:25:08,2026-05-15 03:00:00,
00Qkh7h1IwtSIMOyuZ,kevin.garner@partnerconsulting.com,Kevin,Garner,,"Mills, Cordova and Jackson",Partner / Channel,Manager,MQL,Direct Inbound,False,False,49,False,,332-823-4232,,2026-04-27 05:33:08,2026-05-15 03:00:00,2026-04-29 07:33:08
00Q6oU8uzUEHGNyjZY,todd.reynolds@hinesrodriguezandsmith.com,Todd,Reynolds,Security Analyst,"Hines, Rodriguez and Smith",Security Operations,Individual Contributor,MQL,Webinar,False,False,20,False,,210.389.0714,,2025-12-16 22:23:08,2026-05-15 03:00:00,
00Q67ityNyFrbSzemc,kimberly.mora@contreras-webster.com,Kimberly,Mora,,Contreras-Webster,Security Management,,MQL,Cold Outreach,False,False,56,False,,793.725.0124,Cybersecurity,2026-02-18 14:28:08,2026-05-15 03:00:00,2026-03-07 14:28:08
00QrIFjmLuuqhrbLOF,chloe.wagner@wyattltd.com,Chloe,Wagner,Vice President Security,WYATT LTD,Security Executive,,SQL,Referral,False,False,88,False,,,Technology,2026-03-14 21:54:08,2026-05-15 03:00:00,2026-03-21 06:54:08
00QdMJ2pFtnluESSCy,kathryn.rice@garciaplc.com,Kathryn,Rice,Cyber Security Analyst,Garcia PLC,,,Working,Paid Search,False,False,49,False,,001-434-928-0138x759,,2026-05-03 19:43:08,2026-05-15 03:00:00,
00QaraBT7gwO8TxrOs,noah.lewis@competitorsec.com,Noah,Lewis,,"ROSARIO, WHITE AND KELLY",Non-Prospect,Individual Contributor,Disqualified,Webinar,False,False,-5,False,,961.751.7182,Energy,2026-04-08 16:39:08,2026-05-15 03:00:00,
00QX25kgSC2RqbIdQn,tristan.cruz@competitorsec.com,Tristan,Cruz,Developer,"roberts, bowen and miller",Non-Prospect,,Disqualified,Cold Outreach,True,False,-2,False,,794.473.8646x317,Finance,2026-05-18 23:33:08,2026-05-15 03:00:00,
00QSSmqP7lQY9cI1IR,emily.sanders@yahoo.com,Emily,Sanders,Threat Intelligence Analyst,Lutz Group,Security Operations,Individual Contributor,Working,Webinar,False,False,51,False,,811.326.6912x15353,Cybersecurity,2026-02-23 22:40:08,2026-02-23 22:40:08,
00QjTvkyCvsYUEHwAL,victor.hubbard@partnerconsulting.com,Victor,Hubbard,Solutions Engineer,Massey Ltd,,Manager,Working,Direct Inbound,False,False,68,False,,001-399-346-5796x78427,Healthcare,2026-05-20 10:05:08,2026-05-15 03:00:00,
00QivNU0J8XZyZ29HG,sherri.johnson@burns-hall.com,Sherri,Johnson,SOC Analyst,Burns-Hall,Security Operations,Individual Contributor,MQL,Webinar,True,False,41,False,,001-301-370-2695x2499,Cybersecurity,2026-02-24 02:38:08,2026-05-15 03:00:00,2026-03-08 10:38:08
00QJUQ9oNjRUS38XE4,james.bates@waltonsaundersandsparks.com,James,Bates,VP Cybersecurity,"Walton, Saunders and Sparks",,VP,MQL,Webinar,False,False,67,False,,,Cybersecurity,2026-05-24 20:36:08,2026-05-15 03:00:00,2026-05-30 20:37:08
00QQeCh6PaLvxsM5NK,lisa.fernandez@wagner-daniels.com,Lisa,Fernandez,Security Operations Manager,Wagner-Daniels,Security Management,Manager,Working,Webinar,False,False,77,False,,9062167567,Technology,2026-05-05 06:53:08,2026-05-15 03:00:00,
00Q6Q9x7VfpfpZNfxu,michelle.turner@thompsonltd.com,Michelle,Turner,Cyber Security Analyst,thompson ltd,,,MQL,Paid Search,False,False,32,False,,,Technology,2026-05-27 23:29:08,2026-05-15 03:00:00,2026-05-30 20:37:08
00QBFCRy5OdKRE3skr,paul.gallagher@vendorsystems.com,Paul,Gallagher,,"MARTIN, JORDAN AND EDWARDS",Non-Prospect,,Disqualified,Enterprise Event,False,False,1,False,,,Finance,2026-05-29 07:48:08,2026-05-15 03:00:00,
00Qkxsn1KESY6hki8L,ashley.alvarez@leonardkellerandjennings.com,Ashley,Alvarez,,"Leonard, Keller and Jennings",Security Executive,,Converted,Paid Search,False,False,86,True,003rIAeq6wy442hkJP,(780)664-7969,Cybersecurity,2026-01-11 17:11:08,2026-05-15 03:00:00,2026-01-26 17:11:08
00QxqeWlzIojiRadWg,david.richardson@brown-garza.com,David,Richardson,Director of Information Security,Brown-Garza,Security Leadership,Director,Open,Executive Dinner,False,False,71,False,,001-590-556-1655x6503,Finance,2025-12-12 05:07:08,2026-05-15 03:00:00,
00QyNHXjhF1eF9JpU0,misty.wilson@collinsmillerandwatts.com,Misty,Wilson,Information Security Manager,"Collins, Miller and Watts",,Manager,MQL,Paid Search,False,False,70,False,,(808)650-7698,Finance,2026-04-10 22:51:08,2026-05-15 03:00:00,2026-04-22 04:51:08
00Qn4D6Fz2NoGEeLzI,andrew.stewart@yahoo.com,Andrew,Stewart,Senior Security Analyst,Dominguez PLC,Security Operations,Individual Contributor,Open,Direct Inbound,False,False,48,False,,001-965-791-7135,Finance,2026-03-14 02:59:08,2026-05-15 03:00:00,
00Q6Fx2QR5LOJDfEvG,tara.harris@mendezllc.com,Tara,Harris,VP Cybersecurity,Mendez LLC,,VP,Open,Executive Dinner,False,False,90,False,,,Cybersecurity,2026-03-09 13:01:08,2026-05-15 03:00:00,
00QluPrLPlMWXQlQSI,amanda.mitchell@boonecobbandpittman.com,Amanda,Mitchell,,"Boone, Cobb and Pittman",Security Operations,,SQL,Direct Inbound,False,False,55,False,,7496639191,Cybersecurity,2025-12-27 23:44:08,2026-05-15 03:00:00,2026-01-07 01:44:08
00QxyS5CvpehxIyeYp,thomas.clark@knightplc.com,Thomas,Clark,VP Cybersecurity,Knight PLC,Security Executive,,Open,Enterprise Event,False,False,83,False,,848-646-8536,Cybersecurity,2026-05-03 05:10:08,2026-05-15 03:00:00,
00QlwXd0rIqW5Qm3Ja,nicole.burton@robertsonpowersandkelley.com,Nicole,Burton,,"Robertson, Powers and Kelley",Security Executive,VP,SQL,Executive Dinner,False,False,93,False,,729.973.7489x69083,Technology,2026-03-23 03:15:08,2026-05-15 03:00:00,
00QVk7xHbjJM8Yhpzp,gina.evans@allenltd.com,Gina,Evans,Director of Cybersecurity,Allen Ltd,Security Leadership,,SQL,Webinar,False,False,64,False,,(365)413-6442x49363,Cybersecurity,2026-02-21 06:24:08,2026-05-15 03:00:00,2026-02-28 07:24:08
00QBj30UbVmPB2vbFy,steven.castro@jonhsonllc.com,Steven,Castro,CISO,Jonhson LLC,,C-Suite,Converted,Enterprise Event,False,False,68,True,003S3x27QIOeSbJwbB,(260)232-4204x48207,Cybersecurity,2026-03-11 09:12:08,2026-05-15 03:00:00,2026-03-19 12:12:08
00QBvq4qjnKGGmcxco,michelle.lester@vendorsystems.com,Michelle,Lester,Recruiter,EDWARDS LLC,,Manager,Disqualified,Paid Search,True,False,-3,False,,,Energy,2026-03-16 15:43:08,2026-05-15 03:00:00,
00Qlzke2MJW21TrDAk,nina.sanders@mosley-powers.com,Nina,Sanders,,Mosley-Powers,Security Leadership,,MQL,Executive Dinner,False,False,77,False,,001-523-319-8189x8471,Technology,2026-01-14 16:48:08,2026-05-15 03:00:00,2026-01-29 00:48:08
00Qj5pa1VFbFdicji1,peter.goodman@murphy-silva.com,Peter,Goodman,SecOps Manager,Murphy-Silva,Security Management,,Working,Webinar,False,False,85,False,,863.621.2347,,2025-12-26 19:33:08,2026-05-15 03:00:00,
00QrGEUIT3COGWJZzp,daniel.gardner@brownfergusonandlyons.com,Daniel,Gardner,Senior Security Analyst,"Brown, Ferguson and Lyons",,Individual Contributor,Open,Referral,False,False,50,False,,634.825.7540x9003,Finance,2026-03-15 16:59:08,2026-05-15 03:00:00,
00QsbEUnWUBKViXyi3,rebecca.jennings@fowler-haynes.com,Rebecca,Jennings,Cyber Security Manager,Fowler-Haynes,Security Management,,MQL,Enterprise Event,False,False,59,False,,+1-537-660-6441,Technology,2026-05-17 13:28:08,2026-05-15 03:00:00,2026-05-30 20:37:08
00QCxOALvFD51Dvl5k,ruth.welch@villarrealandsons.com,Ruth,Welch,Director of Cybersecurity,Villarreal and Sons,Security Leadership,Director,Converted,Paid Search,False,False,72,True,003vuwXK2VAFPHUF9j,001-360-741-7765x61248,Cybersecurity,2026-02-05 08:16:08,2026-02-05 08:16:08,2026-02-24 15:16:08
00QSTNiVmMrncaizmX,joan.chavez@guzman-li.com,Joan,Chavez,Vice President Information Security,Guzman-Li,,VP,MQL,Enterprise Event,False,False,68,False,,,Technology,2026-03-23 21:07:08,2026-03-23 21:07:08,2026-03-26 00:07:08
00Q5EeC3M807qI3YuP,darlene.mccoy@gillltd.com,Darlene,Mccoy,Director Security Operations,Gill Ltd,Security Leadership,,Open,Enterprise Event,False,False,69,False,,+1-420-863-4591x1238,Finance,2026-01-20 11:06:08,2026-05-15 03:00:00,
00QdKXpZI0n7CjgHwU,dennis.thompson@hayes-russo.com,Dennis,Thompson,Director Security Operations,Hayes-Russo,,,Converted,Direct Inbound,False,False,66,True,003z8uwtE95ynAopXu,001-854-531-6526,Finance,2026-05-16 07:12:08,2026-05-15 03:00:00,2026-05-29 09:12:08
00Q0gfTjA35XRjdDcs,deborah.sims@vaughanplc.com,Deborah,Sims,Threat Intelligence Analyst,Vaughan PLC,Security Operations,Individual Contributor,Working,Webinar,False,False,59,False,,,Cybersecurity,2026-03-07 17:35:08,2026-05-15 03:00:00,
00Qca5W3ZEqsZeLiC0,jose.christian@competitorsec.com,Jose,Christian,,Mccann and Sons,Non-Prospect,Individual Contributor,Disqualified,Cold Outreach,False,False,2,False,,,Education,2026-02-19 09:55:08,2026-05-15 03:00:00,
00QC7sOYz5X0PnCRcd,caroline.hernandez@moralesgroup.com,Caroline,Hernandez,Senior Security Analyst,MORALES GROUP,Security Operations,Individual Contributor,Open,Webinar,False,False,63,False,,(529)610-8677x133,Technology,2026-01-02 12:52:08,2026-05-15 03:00:00,
00Q5PPTsR3Owyvd0Xy,ryan.clark@francis-reyes.com,Ryan,Clark,IT Security Manager,Francis-Reyes,,Manager,MQL,Direct Inbound,False,False,64,False,,,Cybersecurity,2026-02-10 23:17:08,2026-05-15 03:00:00,2026-03-01 10:17:08
00Qkpf2uciFErmlcaw,jessica.lopez@carneyllc.com,Jessica,Lopez,,Carney LLC,Security Management,,Working,Webinar,True,False,54,False,,(562)704-4397,Cybersecurity,2025-12-06 22:43:08,2025-12-06 22:43:08,
00QG39LLA6XCSHHUcu,dean.morris@partnerconsulting.com,Dean,Morris,Security Consultant,"Sutton, Ellis and Smith",Partner / Channel,,Working,Webinar,False,False,54,False,,001-763-566-9411x800,Education,2025-12-26 02:23:08,2026-05-15 03:00:00,
00Qnq30YPJyaonYoac,sheila.coffey@odonnell-barajas.com,Sheila,Coffey,,Odonnell-Barajas,,,SQL,Webinar,False,False,24,False,,,Cybersecurity,2025-12-18 10:48:08,2025-12-18 10:48:08,2026-01-06 20:48:08
00QnOrho9IuHmQeO6b,william.james@mckinneypachecoandsmith.com,William,James,,"Mckinney, Pacheco and Smith",,,Working,Webinar,False,False,42,False,,(452)380-9242x8757,Finance,2026-04-07 21:27:08,2026-05-15 03:00:00,
00Qr9QNejh67eVVqlV,jorge.edwards@page-hamilton.com,Jorge,Edwards,,Page-Hamilton,Security Executive,C-Suite,Converted,Direct Inbound,False,False,87,True,003kYHpb4XXfdjjYHD,(774)856-4494,Technology,2026-05-09 08:47:08,2026-05-15 03:00:00,2026-05-11 13:47:08
00Qb0XAYWykMDKR8UZ,kathryn.hernandez@stewartgroup.com,Kathryn,Hernandez,IT Security Manager,Stewart Group,Security Management,Manager,Converted,Webinar,False,False,80,True,00395OzZ81f0KIhiE9,+1-370-932-0320x74276,,2026-04-12 20:01:08,2026-05-15 03:00:00,2026-04-23 20:01:08
00QMcZttYs1ds7iqxj,ann.ellis@outlook.com,Ann,Ellis,,Alexander Ltd  ,Security Management,Manager,Working,Paid Search,False,False,78,False,,621-551-3422,Technology,2026-05-24 11:17:08,2026-05-15 03:00:00,
00QiGLgh8VthJKedtV,henry.knapp@boltonsmithandwang.com,Henry,Knapp,Security Operations Manager,"Bolton, Smith and Wang",Security Management,,MQL,Enterprise Event,False,False,60,False,,371.750.4165,Finance,2026-03-15 16:40:08,2026-05-15 03:00:00,2026-03-28 04:40:08
00Q2fuTif6a3cYzgj6,mariah.keller@johnsongroup.com,Mariah,Keller,Information Security Manager,JOHNSON GROUP,,Manager,Working,Paid Search,False,False,67,False,,249.605.0975x923,Finance,2026-05-26 05:24:08,2026-05-15 03:00:00,
00QTYQozQ2JT0EoAMy,amy.guzman@yates-manning.com,Amy,Guzman,VP Cybersecurity,Yates-Manning,Security Executive,,Working,Direct Inbound,False,False,86,False,,464-823-6103,Cybersecurity,2026-04-28 22:11:08,2026-04-28 22:11:08,
00QahKUQJYJ7pSopce,destiny.martinez@mitchell-goodwin.com,Destiny,Martinez,Director of Cybersecurity,Mitchell-Goodwin,Security Leadership,Director,Open,Webinar,False,False,58,False,,,Technology,2026-02-14 17:16:08,2026-05-15 03:00:00,
00QSW1uzOQBmNmv11P,sandra.mckee@owen-fitzgerald.com,Sandra,Mckee,SOC Analyst,Owen-Fitzgerald  ,Security Operations,Individual Contributor,Working,Webinar,False,False,62,False,,+1-825-315-8377x674,Cybersecurity,2026-02-02 04:19:08,2026-05-15 03:00:00,
00QrrkVDVeCsnm107q,ryan.simmons@gmail.com,Ryan,Simmons,Cyber Security Analyst,Shepherd-Austin,,Individual Contributor,MQL,Webinar,False,False,44,False,,3856732788,Technology,2025-12-17 16:30:08,2026-05-15 03:00:00,2025-12-26 03:30:08
00Qg1Gtzd7g3pp751J,tim.hernandez@kim-solomon.com,Tim,Hernandez,Senior Security Analyst,Kim-Solomon,Security Operations,,Open,Paid Search,False,False,34,False,,(343)286-4908,Cybersecurity,2026-01-09 07:01:08,2026-05-15 03:00:00,
00QlTSARqmy0LIfDmp,donna.carroll@competitorsec.com,Donna,Carroll,,"Rodriguez, Coleman and Davis",Non-Prospect,Individual Contributor,Disqualified,Enterprise Event,False,False,-9,False,,254-391-8017x226,Energy,2026-01-07 19:53:08,2026-05-15 03:00:00,
00QizcCHTg9ISnnwca,brenda.gibson@mcdowell-evans.com,Brenda,Gibson,Security Analyst,Mcdowell-Evans,,,MQL,Webinar,False,False,46,False,,,Cybersecurity,2025-12-25 17:32:08,2025-12-25 17:32:08,2026-01-03 05:32:08
00Q6oDrkUT5E9X3gFo,samantha.patrick@colemortonandpeterson.com,Samantha,Patrick,Director of Information Security,"Cole, Morton and Peterson  ",Security Leadership,Director,Working,Webinar,False,False,73,False,,221.894.1680,,2026-05-06 00:01:08,2026-05-15 03:00:00,
00QkjTTmmiCPnih4mM,thomas.holt@smithltd.com,Thomas,Holt,VP Cybersecurity,Smith Ltd,,,Open,Cold Outreach,False,False,88,False,,,Cybersecurity,2026-04-17 09:35:08,2026-04-17 09:35:08,
00Q3gVnjgoYqGIP653,christine.dickson@churchguzmanandtucker.com,Christine,Dickson,Director Security Operations,"Church, Guzman and Tucker",,Director,Working,Webinar,False,False,57,False,,(564)912-2031x030,Technology,2026-02-11 14:58:08,2026-02-11 14:58:08,
00QtL5XZmsVCfKXhdT,michele.ryan@competitorsec.com,Michele,Ryan,Security Engineer,"Thomas, Allen and Wilkinson",Non-Prospect,,Disqualified,Cold Outreach,False,True,-5,False,,447-927-6012,Retail,2026-04-14 02:41:08,2026-05-15 03:00:00,
00Q4FL2oIvHquilA0m,brenda.harris@gmail.com,Brenda,Harris,Senior Security Analyst,Ruiz-Heath,,Individual Contributor,SQL,Paid Search,False,False,31,False,,001-660-250-1667,Cybersecurity,2026-03-09 06:27:08,2026-05-15 03:00:00,
00QWWQ1SfkUNfQDXB3,jenny.mcconnell@ross-palmer.com,Jenny,Mcconnell,Security Operations Manager,Ross-Palmer,,,Nurture,Enterprise Event,False,False,74,False,,330.980.6958x1467,Cybersecurity,2025-12-09 16:47:08,2026-05-15 03:00:00,
00QUqfYLJDE4ekVFWt,andrew.roberts@outlook.com,Andrew,Roberts,SecOps Manager,"Mcmillan, Reed and Terry  ",Security Management,,Working,Webinar,False,False,78,False,,975.473.8395,Cybersecurity,2025-12-19 10:32:08,2026-05-15 03:00:00,
00QGzIojqotPwYWxcS,robert.pugh@sharp-myers.com,Robert,Pugh,Security Analyst,Sharp-Myers  ,,,Working,Cold Outreach,False,False,46,False,,+1-957-329-3417x2232,Technology,2026-05-26 00:48:08,2026-05-15 03:00:00,
00Q5ldqchyZhIGaMq1,jimmy.hawkins@hahn-snyder.com,Jimmy,Hawkins,,Hahn-Snyder,,C-Suite,Open,Cold Outreach,False,False,80,False,,7548522801,Finance,2026-01-15 00:33:08,2026-05-15 03:00:00,
00QPiyQTGOPtsb2UiS,anna.tucker@williamson.com,Anna,Tucker,Vice President Information Security,Williamson,,VP,Converted,Executive Dinner,False,False,81,True,,350-284-2891x07711,Technology,2026-03-17 00:13:08,2026-03-17 00:13:08,2026-03-22 05:13:08
00Q1F7G4bogoRGZrSi,rhonda.moore@garciasotoandpitts.com,Rhonda,Moore,Security Operations Manager,"Garcia, Soto and Pitts",Security Management,,Nurture,Direct Inbound,False,False,60,False,,278-571-2552x1376,Cybersecurity,2026-04-08 14:24:08,2026-05-15 03:00:00,
00QmGK2hTYXfSCC2hc,christopher.watson@peterson-wagner.com,Christopher,Watson,Senior Security Analyst,Peterson-Wagner,Security Operations,Individual Contributor,Working,Webinar,False,False,9999,False,,001-765-232-8632x66678,Cybersecurity,2026-04-03 18:41:08,2026-05-15 03:00:00,
00QefUVE79f71WSGa4,linda.acevedo@thomas-smith.com,Linda,Acevedo,,thomas-smith,Security Operations,Individual Contributor,SQL,Direct Inbound,False,False,45,False,,455-262-6060,Technology,2025-12-29 03:38:08,2026-05-15 03:00:00,2025-12-29 06:38:08
00QNETZK7442QyLv2e,teresa.barnes@whitneylloydandliu.com,Teresa,Barnes,VP of Information Security,"Whitney, Lloyd and Liu",Security Executive,VP,SQL,Webinar,False,False,83,False,,+1-984-755-0489x26738,Cybersecurity,2026-01-15 05:16:08,2026-05-15 03:00:00,2026-01-15 14:16:08
00QmYjnLjoruepcUTi,benjamin.cook@competitorsec.com,Benjamin,Cook,Security Engineer,"Sullivan, Gonzalez and Turner",,,Disqualified,Cold Outreach,False,False,-5,False,,001-228-284-3188x4852,Retail,2026-02-18 07:10:08,2026-05-15 03:00:00,
00QGfUA0662d2wyLYV,jessica.benitez@vendorsystems.com,Jessica,Benitez,Sales Engineer,"vargas, allen and schroeder",,Manager,Disqualified,Paid Search,False,False,0,False,,905-648-5101,Energy,2026-03-26 10:15:08,2026-03-26 10:15:08,
00QIBgMEVNinGqUcp3,linda.zhang@doylechavezandbird.com,Linda,Zhang,,"Doyle, Chavez and Bird",Security Operations,Individual Contributor,Working,Direct Inbound,False,False,30,False,,001-889-535-4492,Cybersecurity,2026-01-09 20:40:08,2026-05-15 03:00:00,
00QnNMhgwQbYF9KerJ,james.osborne@vendorsystems.com,James,Osborne,Sales Engineer,Murphy PLC,Non-Prospect,Manager,Nurture,Webinar,True,False,-13,False,,912.366.1106x273,Retail,2025-12-21 06:48:08,2025-12-21 06:48:08,
